-33.973372,-58.398581
-34.050453,-58.667190
-33.740398,-59.216506
-33.264023,-60.260207
-33.639845,-60.534865
-33.557487,-60.908400
-34.368446,-61.754348
-34.386581,-63.369338
-40.745034,-63.423698
-41.051174,-62.770447
-40.873588,-62.273977
-40.586472,-62.169457
-38.807319,-62.208652
-39.002861,-61.556273
-38.606895,-58.756451
-38.004745,-57.480976
-36.876813,-56.672139
-36.319029,-56.775836
-36.059588,-57.315061
-35.462154,-57.149146
-34.528046,-58.454431
-34.448779,-58.511421
